time,weather_code,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_max,wind_gusts_10m_max,rain_sum,snowfall_sum,precipitation_hours,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,relative_humidity_2m_mean,snowfall_water_equivalent_sum,pressure_msl_mean,surface_pressure_mean,soil_temperature_0_to_100cm_mean
2017-11-25,63,8.4,3.0,12.2,25.9,48.2,12.2,0.0,9.0,5.3,9.8,-0.4,3.95,0.85,60,79,0.0,1018.0,996.5,10.4
2017-11-26,51,3.2,1.1,6.2,16.3,36.7,0.2,0.0,2.0,-0.4,2.3,-1.9,4.72,0.65,38,80,0.0,1029.5,1007.4,9.6
2017-11-27,51,3.0,0.0,7.2,8.8,12.2,0.2,0.0,1.0,0.3,4.7,-3.5,5.58,0.61,69,86,0.0,1028.6,1006.5,9.1
2017-11-28,53,3.5,0.1,7.0,15.2,28.1,4.8,0.0,11.0,0.1,3.9,-3.4,3.17,0.53,93,83,0.0,1014.6,992.9,8.5
2017-11-29,71,3.2,0.3,5.9,14.2,28.1,1.9,0.14,12.0,0.3,2.7,-2.9,4.22,0.48,62,89,0.2,1009.3,987.6,8.4
2017-11-30,73,2.1,0.6,4.7,16.0,32.0,2.1,0.98,16.0,-1.0,0.9,-2.5,2.79,0.4,80,85,1.4,1011.9,990.1,8.0
2017-12-01,73,0.9,-0.6,3.0,20.6,38.5,0.2,0.98,5.0,-3.5,-2.3,-5.6,3.09,0.61,94,79,1.4,1013.7,991.8,7.6
2017-12-02,3,0.5,-1.2,3.0,28.8,55.4,0.0,0.0,0.0,-5.8,-3.7,-7.8,2.85,0.8,67,76,0.0,1019.8,997.7,7.2
2017-12-03,3,-0.3,-2.2,1.5,19.3,38.5,0.0,0.0,0.0,-5.0,-2.9,-6.5,3.91,0.64,89,75,0.0,1029.2,1006.8,6.9
2017-12-04,71,2.4,0.4,4.2,12.0,22.3,0.0,0.49,6.0,-0.5,1.3,-2.7,2.14,0.31,97,86,0.7,1035.5,1013.2,6.8
2017-12-05,3,4.0,1.7,6.3,14.5,29.5,0.0,0.0,0.0,0.9,2.6,-1.0,2.97,0.41,87,89,0.0,1038.3,1016.1,7.0
2017-12-06,3,1.0,-2.0,3.1,8.2,14.4,0.0,0.0,0.0,-1.6,0.6,-5.6,4.17,0.39,87,95,0.0,1035.5,1013.1,6.7
2017-12-07,61,5.3,-1.1,10.1,28.2,52.9,1.8,0.0,3.0,0.6,4.8,-4.4,6.65,0.98,41,83,0.0,1026.5,1004.6,6.5
2017-12-08,61,5.1,1.8,7.8,29.6,61.9,6.4,0.0,11.0,1.3,4.6,-2.5,2.82,0.57,70,82,0.0,1020.6,998.8,7.1
2017-12-09,71,0.9,-1.4,3.4,13.8,34.2,0.2,0.28,4.0,-2.9,-0.3,-5.6,3.96,0.56,75,75,0.4,1022.2,1000.0,6.8
2017-12-10,71,2.7,0.2,7.3,43.0,86.0,10.4,0.28,19.0,-3.9,2.9,-8.2,1.05,0.5,99,85,0.4,1001.9,980.3,6.4
2017-12-11,61,8.8,5.6,11.8,46.8,90.0,7.5,0.0,21.0,4.0,8.2,1.4,0.75,0.7,99,85,0.0,987.0,966.2,7.0
2017-12-12,75,2.9,-2.1,5.8,12.9,25.6,3.0,6.86,11.0,0.3,3.2,-5.6,4.62,0.47,58,86,9.8,1013.9,992.1,7.1
2017-12-13,55,1.9,-2.7,4.8,38.5,72.4,2.9,0.0,6.0,-3.3,-0.2,-6.2,2.6,0.69,69,82,0.0,1016.9,995.0,6.3
2017-12-14,53,8.0,5.5,11.1,33.9,63.4,2.2,0.0,10.0,3.9,8.0,-1.1,2.92,0.9,85,81,0.0,1007.6,986.3,6.8
2017-12-15,53,4.8,2.8,8.7,19.4,38.2,2.6,0.0,7.0,1.6,5.6,-0.4,5.52,0.7,61,80,0.0,1004.0,982.5,7.1
2017-12-16,71,3.3,0.4,5.4,19.5,44.6,2.5,0.14,13.0,-0.9,0.8,-3.2,4.12,0.63,62,82,0.2,1016.0,994.2,7.0
2017-12-17,73,1.6,0.3,3.5,12.7,23.8,1.8,1.12,13.0,-1.5,0.3,-3.2,1.63,0.25,79,90,1.6,1027.8,1005.6,6.6
2017-12-18,75,1.8,-0.3,3.7,15.0,27.7,1.9,5.11,11.0,-1.7,0.0,-4.0,1.09,0.19,96,94,7.3,1026.8,1004.6,6.3
2017-12-19,51,3.8,2.6,5.6,19.5,39.6,0.3,0.0,3.0,0.3,1.2,-1.0,2.23,0.37,92,89,0.0,1034.2,1012.1,6.4
2017-12-20,51,4.2,2.5,5.7,18.9,38.2,0.3,0.0,3.0,0.5,2.0,-1.6,1.22,0.31,97,89,0.0,1035.7,1013.5,6.4
2017-12-21,51,6.2,5.6,7.0,12.1,23.0,0.1,0.0,1.0,3.8,4.5,2.4,0.87,0.22,100,94,0.0,1038.2,1016.2,6.7
2017-12-22,51,7.5,6.2,8.7,17.8,33.1,0.3,0.0,3.0,5.2,6.6,4.2,0.56,0.23,100,93,0.0,1036.6,1014.7,7.1
2017-12-23,51,6.6,6.1,7.4,16.8,33.8,0.3,0.0,3.0,3.7,4.3,2.4,2.1,0.33,99,91,0.0,1037.3,1015.3,7.4
2017-12-24,3,5.1,1.9,7.0,10.3,20.9,0.0,0.0,0.0,2.8,4.9,-0.2,3.16,0.41,81,90,0.0,1032.8,1010.8,7.4
2017-12-25,3,5.3,0.4,9.5,30.0,56.2,0.0,0.0,0.0,1.2,4.8,-2.8,5.79,0.88,74,87,0.0,1022.5,1000.7,7.0
2017-12-26,51,8.1,5.2,10.9,29.4,55.8,0.2,0.0,2.0,4.1,7.7,0.9,4.76,1.0,79,78,0.0,1010.9,989.5,7.5
2017-12-27,61,6.0,3.6,7.8,38.2,71.6,4.0,0.0,8.0,0.6,3.7,-2.1,2.93,1.05,98,75,0.0,994.2,973.1,7.7
2017-12-28,73,1.7,-3.6,4.2,26.9,51.1,0.3,1.68,5.0,-2.7,-0.2,-6.5,3.92,0.85,54,74,2.4,1007.8,986.0,7.2
2017-12-29,73,0.9,-2.7,4.0,23.5,43.6,3.2,0.21,6.0,-3.3,-0.7,-6.0,2.88,0.57,87,82,0.3,1014.5,992.5,6.5
2017-12-30,61,6.3,3.0,8.6,26.0,50.8,8.7,0.0,11.0,2.6,5.9,-0.8,0.87,0.27,91,91,0.0,1016.8,995.2,6.6
2017-12-31,51,8.8,6.2,11.9,25.6,48.2,0.3,0.0,2.0,5.6,8.5,3.0,6.39,1.04,39,80,0.0,1016.3,994.9,7.1
2018-01-01,55,6.4,2.6,8.9,30.3,63.4,4.2,0.0,10.0,2.8,5.1,-0.2,3.74,0.66,74,84,0.0,1015.9,994.3,7.3
2018-01-02,51,5.9,3.0,8.3,19.3,36.0,0.6,0.0,3.0,2.3,4.5,-0.1,2.49,0.69,80,77,0.0,1020.7,999.0,7.3
2018-01-03,61,8.6,5.6,13.4,28.6,53.6,9.4,0.0,14.0,5.2,9.5,1.5,1.67,0.75,97,82,0.0,1015.6,994.2,7.5
2018-01-04,61,10.0,6.6,15.1,20.9,41.8,10.8,0.0,15.0,6.9,13.0,2.8,2.54,0.69,95,87,0.0,1012.0,990.7,7.9
2018-01-05,53,10.8,9.0,13.9,20.6,44.3,2.0,0.0,8.0,8.6,11.4,6.9,3.49,0.64,85,87,0.0,1006.2,985.2,8.5
2018-01-06,55,9.9,7.3,14.0,22.7,43.6,2.9,0.0,4.0,7.6,10.6,5.5,4.53,0.97,86,83,0.0,1004.7,983.6,8.7
2018-01-07,53,7.0,4.3,10.3,9.7,26.6,0.9,0.0,4.0,4.7,8.3,1.9,4.53,0.61,95,87,0.0,1010.3,988.9,8.6
2018-01-08,53,6.4,4.3,10.4,9.4,28.4,3.0,0.0,7.0,4.3,8.3,1.6,4.29,0.57,95,89,0.0,1013.3,991.8,8.4
2018-01-09,61,6.0,2.3,9.1,25.6,50.0,4.5,0.0,9.0,2.6,4.5,-0.3,2.02,0.61,87,87,0.0,1013.2,991.6,8.2
2018-01-10,51,7.2,2.6,10.4,22.8,43.2,0.5,0.0,5.0,3.7,7.0,0.1,3.33,0.79,67,82,0.0,1012.7,991.3,8.2
2018-01-11,51,4.5,-0.3,9.0,13.1,27.0,0.7,0.0,5.0,1.8,6.1,-2.8,5.16,0.61,48,89,0.0,1015.7,994.0,7.9
2018-01-12,51,5.3,2.5,7.8,18.1,36.0,0.1,0.0,1.0,1.7,4.0,-0.2,2.59,0.49,74,87,0.0,1023.0,1001.2,7.8
2018-01-13,3,4.6,2.2,9.6,17.8,33.8,0.0,0.0,0.0,1.9,5.8,-0.4,6.6,0.75,39,87,0.0,1020.7,998.9,7.7
2018-01-14,51,4.9,2.2,8.3,9.1,22.0,0.1,0.0,1.0,2.2,5.4,-0.8,4.2,0.62,91,79,0.0,1019.3,997.6,7.4
2018-01-15,53,5.4,0.0,9.9,32.1,61.2,3.1,0.0,8.0,1.3,5.9,-3.5,5.31,0.9,72,83,0.0,1018.8,997.1,7.2
2018-01-16,55,7.9,5.7,10.1,33.9,64.4,4.4,0.0,17.0,3.9,7.8,-0.1,1.53,0.44,91,89,0.0,1011.5,990.1,7.5
2018-01-17,51,5.4,2.2,8.1,28.0,60.1,1.1,0.0,6.0,1.2,4.9,-1.1,6.06,1.07,48,70,0.0,1017.3,995.7,7.6
2018-01-18,3,7.0,3.4,9.5,25.6,47.9,0.0,0.0,0.0,2.0,5.2,-0.6,1.39,1.41,93,64,0.0,1018.1,996.5,7.4
2018-01-19,61,6.0,1.9,9.4,18.4,37.4,6.5,0.0,15.0,3.6,6.9,-0.5,3.89,0.57,69,85,0.0,1017.3,995.7,7.5
2018-01-20,73,3.5,1.1,6.9,32.0,65.5,12.3,0.77,16.0,-0.7,4.2,-4.5,1.13,0.23,92,91,1.1,1013.8,992.1,7.1
2018-01-21,63,7.4,5.8,9.6,17.9,32.4,5.8,0.0,11.0,4.7,7.1,2.9,1.2,0.54,98,82,0.0,1017.8,996.3,7.2
2018-01-22,53,9.8,6.9,14.1,22.5,41.8,5.9,0.0,14.0,7.5,11.8,4.8,2.46,0.6,95,87,0.0,1018.9,997.5,7.6
2018-01-23,3,8.2,4.5,11.2,16.2,37.8,0.0,0.0,0.0,6.1,8.7,2.3,7.4,0.92,54,80,0.0,1028.3,1006.6,8.0
2018-01-24,3,8.7,3.0,13.4,29.6,55.8,0.0,0.0,0.0,5.1,8.5,0.1,8.28,1.41,45,75,0.0,1025.7,1004.1,8.0
2018-01-25,3,10.2,8.2,12.2,32.5,63.0,0.0,0.0,0.0,5.6,7.9,4.2,4.03,1.33,88,77,0.0,1018.2,996.8,8.4
2018-01-26,63,5.4,2.5,10.5,21.0,59.8,31.5,0.0,23.0,2.3,6.9,-0.4,0.67,0.28,100,92,0.0,1019.4,997.7,8.3
2018-01-27,61,6.5,4.8,8.1,13.3,26.6,4.0,0.0,6.0,3.9,6.2,2.5,3.67,0.53,100,88,0.0,1031.7,1009.8,8.0
2018-01-28,3,5.8,2.0,9.6,8.0,17.6,0.0,0.0,0.0,3.6,7.4,-0.3,6.38,0.77,83,87,0.0,1039.2,1017.1,7.9
2018-01-29,51,8.1,7.2,9.9,9.0,18.7,0.3,0.0,2.0,6.3,8.2,5.4,2.38,0.43,98,87,0.0,1035.9,1014.0,8.0
2018-01-30,3,7.8,6.2,10.1,10.9,25.6,0.0,0.0,0.0,5.7,7.4,3.9,4.8,0.7,83,86,0.0,1030.7,1009.0,8.1
2018-01-31,51,7.0,3.5,10.6,25.8,47.9,0.6,0.0,3.0,3.5,7.2,0.7,9.1,1.17,46,85,0.0,1019.8,998.2,8.2
2018-02-01,61,5.6,0.9,8.4,21.7,47.5,6.3,0.0,11.0,2.2,5.0,-2.3,7.88,1.06,66,76,0.0,1008.9,987.4,8.2
2018-02-02,3,2.1,-1.5,5.8,17.6,37.4,0.0,0.0,0.0,-1.8,1.0,-5.0,6.68,0.86,50,79,0.0,1010.9,989.1,7.5
2018-02-03,73,2.2,-0.9,5.1,16.7,35.3,0.7,0.84,6.0,-1.4,1.3,-4.4,6.3,0.74,69,81,1.2,1010.2,988.4,7.1
2018-02-04,3,2.2,-1.5,5.7,11.6,21.2,0.0,0.0,0.0,-1.0,2.6,-5.4,7.21,0.87,89,77,0.0,1014.1,992.2,6.6
2018-02-05,73,0.9,-0.3,2.5,10.5,20.5,0.2,2.52,11.0,-2.3,-0.7,-3.8,2.51,0.34,100,90,3.6,1016.5,994.5,6.3
2018-02-06,71,2.6,0.2,6.8,17.1,33.1,2.0,0.49,8.0,-0.5,4.1,-3.3,5.91,0.72,96,84,0.7,1011.2,989.4,6.0
2018-02-07,71,0.4,-0.3,1.7,16.3,32.0,0.0,0.49,6.0,-3.9,-3.3,-4.8,2.87,0.63,95,75,0.7,1014.8,992.8,5.7
2018-02-08,3,1.6,-0.2,3.2,16.6,33.1,0.0,0.0,0.0,-2.7,-1.1,-4.8,3.14,0.7,96,74,0.0,1019.4,997.4,5.4
2018-02-09,71,2.5,0.9,5.8,10.2,21.2,1.5,0.28,6.0,-0.7,2.4,-2.5,7.1,0.85,93,79,0.4,1017.3,995.4,5.4
2018-02-10,51,1.5,-2.8,4.0,19.7,38.2,0.2,0.0,1.0,-3.0,-0.3,-6.2,5.22,0.81,78,76,0.0,1020.2,998.1,5.4
2018-02-11,51,1.6,-3.2,4.1,12.0,22.7,0.6,0.0,4.0,-1.6,1.5,-6.7,1.7,0.49,83,79,0.0,1014.3,992.4,5.0
2018-02-12,71,1.4,-2.7,4.7,21.4,43.2,0.8,0.07,5.0,-2.9,0.2,-6.6,9.55,1.02,38,78,0.1,1019.0,997.0,5.0
2018-02-13,73,0.7,-4.5,5.2,18.8,36.4,0.0,0.84,6.0,-3.5,1.1,-8.6,9.98,1.32,58,69,1.2,1014.5,992.5,4.7
2018-02-14,73,3.0,-0.2,6.2,14.8,26.3,0.1,0.91,5.0,-0.1,3.3,-3.5,8.22,1.04,91,76,1.3,1016.0,994.1,4.8
2018-02-15,61,5.9,2.8,10.2,22.6,42.1,6.5,0.0,10.0,2.1,7.8,-2.3,3.81,0.76,94,83,0.0,1020.1,998.4,5.1
2018-02-16,55,7.3,5.6,9.6,13.0,27.7,4.0,0.0,6.0,5.4,7.1,3.6,2.72,0.46,99,92,0.0,1024.4,1002.7,5.6
2018-02-17,61,7.6,5.1,10.9,24.6,45.4,7.1,0.0,9.0,4.7,10.0,1.7,3.61,0.63,87,89,0.0,1020.2,998.6,6.1
2018-02-18,3,3.4,-0.6,6.5,20.2,41.0,0.0,0.0,0.0,-0.8,1.7,-4.1,9.5,1.13,53,78,0.0,1024.3,1002.3,6.1
2018-02-19,3,0.8,-3.2,5.8,10.9,23.4,0.0,0.0,0.0,-2.5,2.2,-6.7,9.93,1.02,57,84,0.0,1019.7,997.6,5.6
2018-02-20,51,3.4,-0.3,7.6,24.0,49.0,0.1,0.0,1.0,-1.3,1.7,-5.8,11.34,1.59,55,67,0.0,1014.7,992.9,5.6
2018-02-21,3,1.2,-1.8,4.3,26.7,55.1,0.0,0.0,0.0,-4.9,-2.2,-7.7,9.31,1.5,33,64,0.0,1014.7,992.7,5.3
2018-02-22,3,0.5,-1.8,3.0,20.8,41.4,0.0,0.0,0.0,-5.0,-2.8,-7.4,7.43,1.29,55,65,0.0,1011.1,989.2,5.0
2018-02-23,3,0.0,-2.9,3.8,16.5,34.6,0.0,0.0,0.0,-4.5,-1.1,-7.3,10.58,1.14,40,72,0.0,1010.8,988.8,4.7
2018-02-24,71,0.6,-3.8,5.4,13.6,29.2,0.0,0.14,2.0,-3.2,1.2,-7.3,12.38,1.24,64,75,0.2,1011.7,989.7,4.6
2018-02-25,71,-0.5,-4.1,2.2,23.8,45.4,0.0,0.28,2.0,-6.0,-2.3,-10.5,11.77,1.48,35,60,0.4,1014.8,992.7,4.5
2018-02-26,1,-3.9,-6.2,-0.9,31.7,62.6,0.0,0.0,0.0,-10.8,-8.3,-12.8,14.44,1.84,6,42,0.0,1016.0,993.6,4.1
2018-02-27,3,-5.4,-7.4,-2.3,22.0,44.3,0.0,0.0,0.0,-11.5,-8.7,-14.0,12.44,1.52,21,41,0.0,1014.9,992.4,3.5
2018-02-28,73,-3.6,-8.6,0.2,14.2,27.0,0.0,0.77,7.0,-7.9,-3.9,-12.9,6.26,0.8,79,62,1.1,1009.2,987.0,3.0
2018-03-01,73,2.8,-0.9,7.1,17.5,35.6,0.1,1.89,9.0,-1.5,2.7,-5.8,4.85,0.9,98,78,2.7,996.7,975.2,2.9
2018-03-02,63,5.0,2.2,9.8,17.4,35.3,11.2,0.0,10.0,1.5,6.5,-1.6,6.96,1.02,66,80,0.0,994.6,973.4,3.2
2018-03-03,55,5.6,1.5,11.8,12.5,40.7,3.7,0.0,7.0,2.7,9.4,-1.8,9.79,1.27,65,83,0.0,996.4,975.2,3.9
2018-03-04,61,7.0,0.5,14.6,31.8,61.2,3.7,0.0,6.0,3.8,9.1,-2.8,9.66,1.53,80,81,0.0,997.8,976.6,4.2
2018-03-05,51,6.8,0.8,13.1,20.4,40.0,0.6,0.0,3.0,4.3,9.3,-1.9,10.57,1.5,91,85,0.0,994.2,973.1,4.6
2018-03-06,61,6.5,3.6,11.1,9.0,27.0,6.2,0.0,14.0,4.2,9.3,0.5,6.98,0.97,81,88,0.0,994.0,972.9,5.2
2018-03-07,73,6.5,1.5,11.8,14.5,29.2,0.8,0.28,1.0,3.1,8.6,-1.5,13.14,1.84,55,71,0.4,1002.8,981.5,5.6
2018-03-08,51,6.8,0.3,13.0,29.5,56.5,0.1,0.0,1.0,2.6,8.1,-3.0,15.83,2.39,37,71,0.0,1009.2,987.8,5.6
2018-03-09,3,10.4,6.5,14.1,32.0,62.6,0.0,0.0,0.0,5.6,8.7,2.3,13.98,2.41,81,73,0.0,1010.2,989.1,6.4
2018-03-10,61,12.6,9.5,16.2,38.6,77.4,7.1,0.0,10.0,8.5,10.9,5.3,12.54,2.31,56,75,0.0,1004.9,984.0,7.2
2018-03-11,55,13.0,9.7,16.6,28.3,54.7,9.1,0.0,16.0,10.1,13.0,6.7,8.91,1.99,93,75,0.0,996.6,975.9,7.9
2018-03-12,53,9.6,4.9,14.9,19.8,42.5,1.5,0.0,5.0,6.6,10.8,2.2,10.57,1.83,75,75,0.0,1002.9,981.8,8.1
2018-03-13,61,7.5,4.4,11.5,16.3,32.0,2.2,0.0,3.0,4.6,9.3,2.2,8.7,1.51,59,75,0.0,1013.1,991.7,8.0
2018-03-14,3,8.6,2.3,14.9,26.7,50.4,0.0,0.0,0.0,5.4,11.7,0.4,16.6,2.84,51,71,0.0,1009.0,987.7,7.7
2018-03-15,63,7.7,3.5,11.5,29.2,61.2,12.5,0.0,12.0,4.3,7.5,0.9,3.45,1.06,80,82,0.0,997.9,976.8,8.1
2018-03-16,53,7.5,2.5,13.9,12.9,35.6,3.5,0.0,6.0,5.4,12.1,0.1,14.79,1.95,69,85,0.0,1002.8,981.6,7.8
2018-03-17,55,6.7,2.0,9.9,12.5,37.8,8.1,0.0,18.0,4.3,7.3,-0.5,8.15,1.12,93,86,0.0,998.0,976.8,8.0
2018-03-18,51,4.6,2.2,7.9,17.7,35.6,0.4,0.0,4.0,1.1,3.7,-0.9,7.16,1.07,87,82,0.0,1000.1,978.7,7.5
2018-03-19,3,4.1,-0.9,8.9,17.7,32.4,0.0,0.0,0.0,0.5,5.7,-4.2,14.91,1.91,50,72,0.0,1006.0,984.5,7.3
2018-03-20,3,2.5,-0.4,5.3,34.6,68.8,0.0,0.0,0.0,-4.0,-2.0,-6.1,13.75,1.99,48,64,0.0,1013.8,991.9,6.9
2018-03-21,3,2.9,0.1,7.4,33.8,68.4,0.0,0.0,0.0,-3.8,-0.3,-6.6,16.03,2.47,22,54,0.0,1024.0,1002.0,6.6
2018-03-22,51,3.7,-0.4,8.1,23.9,47.9,0.6,0.0,6.0,-1.3,3.0,-5.8,16.71,2.24,49,62,0.0,1021.7,999.8,6.4
2018-03-23,51,4.6,0.4,8.7,14.7,31.7,0.3,0.0,3.0,1.3,5.4,-2.2,10.2,1.33,91,79,0.0,1009.7,988.1,6.5
2018-03-24,3,6.3,-1.6,14.4,15.5,31.7,0.0,0.0,0.0,3.4,10.7,-4.9,14.81,2.11,81,74,0.0,999.6,978.4,6.4
2018-03-25,53,7.5,1.5,12.9,9.4,24.5,1.2,0.0,3.0,5.1,10.6,-1.1,12.61,1.84,50,76,0.0,1007.1,985.8,6.7
2018-03-26,61,8.2,5.4,12.0,18.5,37.8,4.0,0.0,9.0,5.2,9.1,2.3,12.45,1.7,63,81,0.0,1015.5,994.1,7.2
2018-03-27,55,6.9,2.0,10.9,13.7,27.4,4.6,0.0,14.0,4.5,7.6,-1.1,6.33,1.0,90,86,0.0,1017.3,995.8,7.1
2018-03-28,53,11.0,7.6,16.5,16.8,34.9,4.3,0.0,11.0,8.8,13.2,5.5,5.71,1.36,97,80,0.0,1011.3,990.2,7.4
2018-03-29,55,8.9,3.9,12.3,11.8,29.5,2.0,0.0,10.0,6.8,9.7,1.3,13.98,1.97,56,75,0.0,1008.4,987.2,7.8
2018-03-30,63,6.6,1.3,12.9,26.8,64.4,11.1,0.0,10.0,3.3,8.7,-1.3,8.5,1.37,70,83,0.0,1001.8,980.5,7.6
2018-03-31,53,6.7,1.5,13.1,22.0,45.4,1.7,0.0,5.0,3.9,11.5,-1.3,17.13,2.44,74,76,0.0,1002.7,981.4,7.6
2018-04-01,51,7.4,3.3,13.0,12.7,28.4,0.8,0.0,4.0,4.4,9.0,0.0,15.79,2.3,58,65,0.0,1015.3,993.8,7.7
2018-04-02,3,9.4,1.2,14.9,31.3,65.2,0.0,0.0,0.0,4.6,9.4,-2.2,14.04,3.23,96,58,0.0,1009.5,988.3,7.6
2018-04-03,3,13.6,9.8,17.5,35.3,67.7,0.0,0.0,0.0,8.6,12.7,4.3,15.32,4.21,70,47,0.0,1006.3,985.5,8.4
2018-04-04,63,12.4,8.5,15.9,32.4,65.9,7.0,0.0,4.0,8.4,12.4,6.1,10.66,2.35,68,75,0.0,1007.2,986.3,9.0
2018-04-05,51,10.3,4.8,14.6,15.2,29.5,0.4,0.0,3.0,7.6,11.5,2.1,13.26,2.22,48,69,0.0,1017.6,996.3,9.0
2018-04-06,1,11.3,2.2,19.0,27.4,53.6,0.0,0.0,0.0,7.8,14.7,-0.4,22.17,3.9,4,65,0.0,1015.2,994.0,9.0
2018-04-07,51,14.3,10.4,19.5,25.4,51.8,0.4,0.0,2.0,10.7,15.0,6.2,12.78,3.45,65,56,0.0,1011.1,990.2,9.6
2018-04-08,51,13.5,9.2,18.2,13.0,24.5,0.4,0.0,2.0,11.7,16.6,6.6,10.74,2.09,89,70,0.0,1006.9,986.1,10.0
2018-04-09,51,12.9,10.2,17.0,22.3,42.5,0.5,0.0,4.0,10.9,15.3,6.9,11.97,2.28,77,75,0.0,1005.9,985.1,10.2
2018-04-10,63,10.9,7.4,14.1,31.4,62.3,6.1,0.0,7.0,6.2,8.6,2.9,14.34,2.72,65,68,0.0,1003.6,982.6,10.1
2018-04-11,51,9.9,5.8,13.4,9.7,22.7,0.3,0.0,3.0,7.9,11.8,3.9,8.64,1.52,100,76,0.0,1001.8,980.8,10.0
2018-04-12,51,10.6,7.2,15.4,18.5,33.8,2.8,0.0,11.0,8.3,14.1,4.0,17.39,2.85,85,71,0.0,1001.3,980.3,10.1
2018-04-13,3,11.2,7.6,15.9,23.4,49.0,0.0,0.0,0.0,7.8,11.9,3.9,16.11,2.7,76,68,0.0,1010.9,989.7,10.2
2018-04-14,55,12.1,9.3,16.1,11.1,21.2,3.6,0.0,7.0,10.8,15.4,7.0,12.77,2.14,97,76,0.0,1018.3,997.1,10.4
2018-04-15,3,13.6,8.6,19.1,14.3,28.8,0.0,0.0,0.0,12.2,17.8,6.8,19.78,3.19,43,75,0.0,1013.3,992.3,10.7
2018-04-16,3,13.3,8.2,18.9,19.7,38.5,0.0,0.0,0.0,10.8,16.2,5.8,19.33,3.36,61,70,0.0,1016.2,995.1,11.0
2018-04-17,3,14.6,8.9,21.0,14.3,31.3,0.0,0.0,0.0,12.7,19.9,6.4,23.72,4.11,18,65,0.0,1023.8,1002.7,11.3
2018-04-18,3,16.5,8.2,24.1,11.5,20.2,0.0,0.0,0.0,16.0,25.2,5.9,23.7,4.16,41,69,0.0,1026.1,1005.0,11.8
2018-04-19,0,17.9,9.7,25.5,12.6,22.7,0.0,0.0,0.0,17.2,26.3,7.9,24.19,4.49,0,63,0.0,1025.2,1004.3,12.4
2018-04-20,1,18.0,10.8,25.5,10.7,18.4,0.0,0.0,0.0,17.6,26.4,8.9,24.25,4.41,4,63,0.0,1022.5,1001.6,12.9
2018-04-21,0,18.5,11.8,26.6,9.5,15.8,0.0,0.0,0.0,18.3,27.4,10.2,24.22,4.49,3,64,0.0,1019.0,998.2,13.3
2018-04-22,3,18.6,10.9,25.8,17.6,33.8,0.0,0.0,0.0,16.8,24.3,8.9,24.82,5.36,53,56,0.0,1016.2,995.5,13.7
2018-04-23,51,16.2,12.6,20.1,16.3,30.6,1.1,0.0,7.0,15.7,20.2,11.6,15.42,2.76,77,76,0.0,1018.9,998.0,13.9
2018-04-24,2,16.6,10.3,22.5,9.8,24.1,0.0,0.0,0.0,16.2,23.1,9.6,24.55,4.2,11,72,0.0,1018.6,997.7,13.9
2018-04-25,51,16.8,10.1,24.4,20.0,40.3,0.1,0.0,1.0,15.7,24.1,8.8,20.24,3.89,38,68,0.0,1016.9,996.1,14.1
2018-04-26,3,12.9,8.5,16.6,18.8,38.5,0.0,0.0,0.0,10.1,14.4,5.3,22.5,3.71,43,62,0.0,1020.0,998.8,13.9
2018-04-27,51,14.6,5.4,23.0,17.4,34.6,0.1,0.0,1.0,13.3,22.1,2.8,25.22,4.31,29,65,0.0,1011.8,990.9,13.5
2018-04-28,61,13.0,9.4,17.0,15.2,50.4,4.0,0.0,10.0,11.6,15.9,8.1,15.52,2.53,76,78,0.0,1012.0,991.0,13.7
2018-04-29,63,14.5,9.6,21.8,36.7,75.6,7.1,0.0,7.0,11.0,17.6,5.4,17.16,3.49,72,72,0.0,1004.4,983.6,13.6
2018-04-30,53,11.7,7.3,16.2,26.8,52.2,1.4,0.0,4.0,8.2,13.5,3.0,22.11,3.49,50,69,0.0,1009.6,988.6,13.2
2018-05-01,51,9.8,7.7,12.8,13.0,27.4,1.2,0.0,6.0,7.1,9.8,4.9,10.39,1.87,97,71,0.0,1014.3,993.0,12.8
2018-05-02,3,12.3,8.0,16.2,19.5,40.0,0.0,0.0,0.0,9.1,13.3,4.8,16.32,3.16,85,62,0.0,1011.8,990.8,12.5
2018-05-03,53,13.1,10.9,15.4,33.1,63.0,1.5,0.0,5.0,8.7,11.0,6.3,10.88,3.03,92,62,0.0,1012.5,991.5,12.5
2018-05-04,3,16.0,11.6,20.0,28.4,53.6,0.0,0.0,0.0,12.5,17.0,6.9,13.91,3.63,82,62,0.0,1013.0,992.2,12.8
2018-05-05,3,17.6,13.5,23.0,16.5,30.2,0.0,0.0,0.0,16.7,22.7,11.6,20.51,3.9,38,68,0.0,1015.6,994.9,13.4
2018-05-06,2,18.9,11.4,25.6,13.0,28.8,0.0,0.0,0.0,19.2,26.6,10.4,24.93,4.6,16,73,0.0,1016.2,995.6,13.9
2018-05-07,51,19.5,13.2,26.3,17.3,32.0,0.2,0.0,1.0,19.9,27.0,13.5,24.61,4.71,18,74,0.0,1013.2,992.7,14.6
2018-05-08,53,18.4,14.6,23.2,14.2,31.7,1.5,0.0,8.0,18.5,24.7,13.8,21.8,3.95,66,74,0.0,1009.2,988.6,14.9
